"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4YJQ1_PEA","A0A9D4YJQ1",0.894491896164311,0.0135645418389879,0.0708201224996887,0.996,0.0532,0.208,FALSE,FALSE,FALSE,FALSE,0.0331,0.756,0.449,-0.544,-0.511,0.212,0.661
"A0A9D4YJR3_PEA.1","A0A9D4YJR3",0.284111244892978,0.435370924521033,0.33443192401097,0.872,0.638,0.571,FALSE,FALSE,FALSE,FALSE,-1.68,1.2,-1.34,0.169,-1.51,1.37,0.0268
"A0A9D4YJR6_PEA","A0A9D4YJR6",0.369062185609857,0.397141412883925,0.0325427276832972,0.909,0.6,0.119,FALSE,FALSE,FALSE,FALSE,0.734,0.69,-1.77,-0.0933,0.641,0.597,-1.18
"A0A9D4YJS3_PEA","A0A9D4YN91",0.88594444856204,0.860962252523147,0.285103057401922,0.996,0.931,0.522,FALSE,FALSE,FALSE,FALSE,-0.117,0.142,0.805,-0.265,-0.382,-0.123,0.682
"A0A9D4YJV1_PEA","A0A9D4YJV1",0.0968014525144628,0.0157221546573212,0.13349015553653,0.701,0.0599,0.32,FALSE,FALSE,FALSE,FALSE,0.321,0.52,0.255,-0.441,-0.119,0.0789,0.334
"A0A9D4YJW1_PEA","A0A9D4YJW1",0.646616078288756,0.0325527146184398,0.22797946933199,0.996,0.104,0.456,FALSE,FALSE,FALSE,FALSE,-0.153,-0.825,-0.375,0.594,0.441,-0.231,-0.606
"A0A9D4YJX2_PEA","A0A9D4YJX2",0.805003953747729,0.618174390048696,0.84864604039811,0.996,0.789,0.928,FALSE,FALSE,FALSE,FALSE,0.279,-0.567,-0.193,0.286,0.565,-0.281,-0.474
"A0A9D4YJX9_PEA","A0A9D4YJX9",0.26331185953037,0.294368852018069,0.685771176168703,0.857,0.497,0.835,FALSE,FALSE,FALSE,FALSE,-2.03,-1.89,0.634,1.41,-0.616,-0.48,0.154
"A0A9D4YK16_PEA","A0A9D4YK16",0.97370379021982,0.31469359259253,0.396880517740438,0.996,0.52,0.629,FALSE,FALSE,FALSE,FALSE,0.048,1.51,-1.13,-0.53,-0.482,0.982,-0.147
"A0A9D4YK42_PEA.1","A0A9D4YK42",0.517549463077061,0.730434390091977,0.420330110309949,0.965,0.861,0.647,FALSE,FALSE,FALSE,FALSE,-0.766,0.404,-0.86,0.223,-0.543,0.627,-0.233
"A0A9D4YK45_PEA","A0A9D4YK45",0.28718328535095,0.834550242281508,0.377173146543818,0.873,0.918,0.613,FALSE,FALSE,FALSE,FALSE,-1.72,-0.325,-1.26,0.988,-0.727,0.663,-0.595
"A0A9D4YK45_PEA.1","A0A9D4YK45",0.365355568977979,0.113389580548558,0.0357451093790806,0.908,0.262,0.127,FALSE,FALSE,FALSE,FALSE,-0.545,-1.01,-1.27,1.05,0.501,0.0384,-1.24
"A0A9D4YK54_PEA","A0A9D4YK54",0.154851819218946,0.595514892832653,0.266894455283498,0.782,0.772,0.502,FALSE,FALSE,FALSE,FALSE,0.298,0.105,0.203,-0.194,0.104,-0.0887,0.114
"A0A9D4YK97_PEA","A0A9D4YK97",0.897069933383073,0.994113673823265,0.464002058776922,0.996,0.997,0.684,FALSE,FALSE,FALSE,FALSE,-0.0403,0.0023,-0.207,0.0663,0.026,0.0686,-0.139
"A0A9D4YKB1_PEA","A0A9D4YKB1",0.724631761711173,0.900642880010234,0.0117538809039541,0.996,0.95,0.0561,FALSE,FALSE,FALSE,FALSE,0.0722,0.0255,0.57,-0.189,-0.117,-0.163,0.406
"A0A9D4YKB4_PEA","A0A9D4YKB4",0.311615592265267,0.930660364121881,0.718261443653975,0.893,0.966,0.856,FALSE,FALSE,FALSE,FALSE,1.76,0.146,-0.544,-0.41,1.35,-0.264,-0.808
"A0A9D4YKB6_PEA","A0A9D4YKB6",0.324197592946159,0.0368339696647855,0.301788509904651,0.898,0.114,0.539,FALSE,FALSE,FALSE,FALSE,-0.268,-0.636,0.252,0.352,0.0832,-0.285,-0.0327
"A0A9D4YKE6_PEA","A0A9D4YKE6",0.718396076362164,0.474967120288115,0.153133952803592,0.996,0.674,0.351,FALSE,FALSE,FALSE,FALSE,0.0902,0.181,0.34,-0.216,-0.126,-0.0351,0.305
"A0A9D4YKI2_PEA","A0A9D4YKI2",0.704513368506247,0.297609321888524,0.570044637238078,0.996,0.501,0.763,FALSE,FALSE,FALSE,FALSE,0.415,-1.18,0.559,0.375,0.791,-0.8,-0.241
"A0A9D4YKI4_PEA","A0A9D4YKI4",0.209379954941002,0.516059882879842,0.178093941096912,0.832,0.709,0.388,FALSE,FALSE,FALSE,FALSE,3.17,1.58,-3.06,-0.889,2.28,0.689,-2.37
"A0A9D4YKK3_PEA.1","A0A9D4YEN8",0.0735550961791304,0.633852756636332,0.147617042781399,0.662,0.8,0.342,FALSE,FALSE,FALSE,FALSE,-2.34,-0.565,-1.63,1.39,-0.948,0.826,-0.805
"A0A9D4YKK5_PEA","A0A9D4YKK5",0.401184637607219,0.0688607502226193,0.476810548460972,0.922,0.183,0.693,FALSE,FALSE,FALSE,FALSE,-0.309,0.729,0.233,-0.377,-0.686,0.352,0.585
"A0A9D4YKP0_PEA","A0A9D4YKP0",0.646150297087593,0.0127471181485002,0.617728190645787,0.996,0.0509,0.794,FALSE,FALSE,FALSE,FALSE,0.14,-0.927,-0.136,0.505,0.644,-0.423,-0.558
"A0A9D4YKR2_PEA","A0A9D4YKR2",0.313785995551462,0.16779813793666,0.608688075621455,0.893,0.344,0.787,FALSE,FALSE,FALSE,FALSE,-0.479,-0.676,-0.213,0.557,0.0779,-0.118,-0.331
"A0A9D4YKR5_PEA","A0A9D4YKR5",0.900667267634935,0.20192582157296,0.519009175582576,0.996,0.39,0.728,FALSE,FALSE,FALSE,FALSE,0.0292,0.315,0.137,-0.217,-0.188,0.0978,0.235
"A0A9D4YKS7_PEA","A0A9D4YKS7",0.743689809616621,0.195096575178582,0.891944720486029,0.996,0.381,0.951,FALSE,FALSE,FALSE,FALSE,0.331,1.38,0.122,-0.875,-0.545,0.503,0.625
"A0A9D4YKS7_PEA.1","A0A9D4YHQ0",0.960759988944478,0.263022421227357,0.45445502576196,0.996,0.464,0.677,FALSE,FALSE,FALSE,FALSE,0.0372,0.882,0.516,-0.632,-0.595,0.25,0.766
"A0A9D4YKT3_PEA","A0A9D4YKT3",0.065450276106072,0.801036465415065,0.632321640935151,0.639,0.9,0.804,FALSE,FALSE,FALSE,FALSE,0.367,-0.045,-0.0768,-0.0545,0.312,-0.0995,-0.176
"A0A9D4YKV2_PEA","A0A9D4YKV2",0.843824730204942,0.598258295818236,0.114185821069205,0.996,0.774,0.288,FALSE,FALSE,FALSE,FALSE,0.0679,-0.183,-0.527,0.225,0.293,0.0421,-0.485
"A0A9D4YKW7_PEA","A0A9D4YKW7",0.218858285221964,0.0157627291198394,0.0305872100788828,0.836,0.06,0.114,FALSE,FALSE,FALSE,FALSE,0.23,0.524,-0.403,-0.239,-0.00832,0.285,-0.118
"A0A9D4YKW8_PEA","A0A9D4YKW8",0.503533885544398,0.22860363522459,0.206230592344202,0.961,0.423,0.427,FALSE,FALSE,FALSE,FALSE,1.09,2.03,-1.92,-0.884,0.21,1.15,-0.77
"A0A9D4YKX0_PEA","A0A9D4YKX0",0.800273571078962,0.0532931032339126,0.580708277829131,0.996,0.151,0.769,FALSE,FALSE,FALSE,FALSE,0.0814,0.702,0.16,-0.449,-0.367,0.253,0.413
"A0A9D4YKX0_PEA.1","A0A9D4YKX0",0.277082907194299,0.495592155451967,0.505235659374508,0.868,0.693,0.719,FALSE,FALSE,FALSE,FALSE,-1.36,-0.831,-0.727,1.02,-0.335,0.19,-0.536
"A0A9D4YKX1_PEA","A0A9D4YKX1",0.830254796283443,0.934394259066018,0.122704346364718,0.996,0.968,0.303,FALSE,FALSE,FALSE,FALSE,0.229,0.088,1.59,-0.545,-0.316,-0.457,1.14
"A0A9D4YKX7_PEA","A0A9D4YKX7",0.0482477745305302,0.01983374954118,0.0318016030350421,0.585,0.0713,0.117,FALSE,FALSE,FALSE,FALSE,0.439,0.546,0.438,-0.537,-0.0978,0.00913,0.447
"A0A9D4YL24_PEA","A0A9D4YL24",0.935006548981781,0.888856952387669,0.682926245110712,0.996,0.943,0.834,FALSE,FALSE,FALSE,FALSE,0.106,-0.182,-0.477,0.2,0.306,0.0186,-0.458
"A0A9D4YL28_PEA","A0A9D4YL28",0.0390488037862689,0.0240655031827152,0.725908141606238,0.565,0.0829,0.862,FALSE,FALSE,FALSE,FALSE,-2.16,-2.44,-0.287,2,-0.167,-0.438,-0.725
"A0A9D4YL36_PEA","A0A9D4YL36",0.00470440704493826,0.038604974142768,0.0326646677166636,0.297,0.118,0.119,FALSE,FALSE,FALSE,FALSE,3.49,2.24,2.09,-2.74,0.749,-0.504,1.59
"A0A9D4YL40_PEA","A0A9D4YL40",0.0624226076377897,0.0897617194055916,0.547202548479476,0.636,0.222,0.749,FALSE,FALSE,FALSE,FALSE,4.67,4.17,-1.22,-3.21,1.45,0.953,-0.265
"A0A9D4YL59_PEA","A0A9D4YL59",0.53022736980249,0.648299556731129,0.187325776002438,0.969,0.811,0.4,FALSE,FALSE,FALSE,FALSE,-0.662,-0.479,-1.3,0.796,0.134,0.318,-0.982
"A0A9D4YL93_PEA","A0A9D4YL93",0.159451265900606,0.281749767282295,0.569526491884273,0.782,0.483,0.763,FALSE,FALSE,FALSE,FALSE,-2.79,-2.08,-0.955,2.15,-0.634,0.077,-0.878
"A0A9D4YLA3_PEA","A0A9D4WFJ7",0.571747513299487,0.371500352235052,0.73207420281338,0.986,0.576,0.865,FALSE,FALSE,FALSE,FALSE,0.707,1.13,-0.38,-0.708,-0.000954,0.426,0.0462
"A0A9D4YLA4_PEA","A0A9D4YLA4",0.163058341520453,0.136174922305518,0.0605190847324478,0.783,0.298,0.186,FALSE,FALSE,FALSE,FALSE,-1.04,1.12,-1.32,0.032,-1.01,1.16,-0.167
"A0A9D4YLA9_PEA","A0A9D4YLA9",0.907887789869939,0.0481149518205708,0.144096505379772,0.996,0.14,0.336,FALSE,FALSE,FALSE,FALSE,-0.116,-2.26,1.41,0.88,0.763,-1.38,0.0281
"A0A9D4YLC0_PEA","A0A9D4YLC0",0.760047884126127,0.0694786031691666,0.448601229608449,0.996,0.184,0.673,FALSE,FALSE,FALSE,FALSE,-0.289,-1.91,0.65,0.941,0.652,-0.965,-0.314
"A0A9D4YLD6_PEA","A0A9D4YLD6",0.0831998973573745,0.331412972568355,0.788199098709964,0.677,0.538,0.896,FALSE,FALSE,FALSE,FALSE,-3.34,-1.75,-0.421,1.98,-1.36,0.23,-0.191
"A0A9D4YLD6_PEA.1","A0A9D4YLD6",0.837117963507664,0.226804052183325,0.0841459384857728,0.996,0.42,0.235,FALSE,FALSE,FALSE,FALSE,0.232,-1.43,1.92,0.192,0.425,-1.24,0.685
"A0A9D4YLE4_PEA","A0A9D4YLE4",0.051686929998886,0.0448695781632046,0.480105980300607,0.595,0.133,0.697,FALSE,FALSE,FALSE,FALSE,-2.35,-2.44,0.685,1.79,-0.564,-0.656,0.0283
"A0A9D4YLE9_PEA","A0A9D4YLE9",0.990090393260496,0.230880412755611,0.153942969155438,0.998,0.426,0.352,FALSE,FALSE,FALSE,FALSE,0.00778,0.786,-0.853,-0.198,-0.19,0.587,-0.265
"A0A9D4YLF4_PEA","A0A9D4YLF4",0.903311471248246,0.122504128805867,0.998035905621283,0.996,0.277,0.999,FALSE,FALSE,FALSE,FALSE,-0.155,-2.13,0.00281,1.2,1.05,-0.927,-0.924
"A0A9D4YLG3_PEA","A0A9D4YLG3",0.631026792413107,0.368278968906268,0.401366049793841,0.995,0.573,0.632,FALSE,FALSE,FALSE,FALSE,0.932,1.78,-1.48,-0.821,0.111,0.958,-0.521
"A0A9D4YLG8_PEA","A0A9D4X7P8",0.836220837913183,0.195825341341144,0.102363354117586,0.996,0.382,0.268,FALSE,FALSE,FALSE,FALSE,0.177,-1.17,1.36,0.217,0.393,-0.949,0.412
"A0A9D4YLG8_PEA.1","A0A9D4X985",0.944474946005472,0.264793543216384,0.797440169105428,0.996,0.465,0.901,FALSE,FALSE,FALSE,FALSE,-0.0613,-1.02,0.202,0.519,0.457,-0.503,-0.3
"A0A9D4YLH4_PEA","A0A9D4YLH4",0.793334422419668,0.31637329371945,0.651792845840854,0.996,0.522,0.814,FALSE,FALSE,FALSE,FALSE,0.272,-1.07,0.421,0.396,0.668,-0.677,-0.256
"A0A9D4YLH9_PEA","A0A9D4YLH9",0.437227440180185,0.118500227186852,0.0872204277475388,0.933,0.27,0.241,FALSE,FALSE,FALSE,FALSE,-0.85,1.81,-1.81,-0.265,-1.11,1.55,-0.257
"A0A9D4YLI5_PEA","A0A9D4YLI5",0.373028725340603,0.121817907637624,0.813229586195602,0.909,0.276,0.911,FALSE,FALSE,FALSE,FALSE,-0.189,-0.346,0.0438,0.229,0.0393,-0.118,-0.0739
"A0A9D4YLJ8_PEA","A0A9D4YLJ8",0.138616255692103,0.108037053174038,0.552870335357312,0.763,0.253,0.752,FALSE,FALSE,FALSE,FALSE,1.35,1.49,-0.456,-1.05,0.297,0.431,-0.0251
"A0A9D4YLL6_PEA","A0A9D4YLL6",0.739604956096802,0.396408207355332,0.307888846611907,0.996,0.599,0.545,FALSE,FALSE,FALSE,FALSE,-0.47,1.22,-1.33,-0.177,-0.647,1.05,-0.283
"A0A9D4YLM9_PEA","A0A9D4YLM9",0.449376659384984,0.680849990878627,0.217225454275654,0.937,0.83,0.442,FALSE,FALSE,FALSE,FALSE,-0.135,-0.0725,-0.203,0.132,-0.00326,0.0593,-0.144
"A0A9D4YLP2_PEA.1","A0A9D4YLP2",0.773938718817164,0.271909199512551,0.171064514198767,0.996,0.473,0.377,FALSE,FALSE,FALSE,FALSE,-0.31,1.23,1.4,-0.967,-1.28,0.261,1.66
"A0A9D4YLU7_PEA","A0A9D4YLU7",0.738545410085628,0.0912347190624903,0.894456663006397,0.996,0.224,0.952,FALSE,FALSE,FALSE,FALSE,0.305,-1.69,-0.108,0.866,1.17,-0.82,-0.928
"A0A9D4YLV2_PEA","A0A9D4YLV2",0.664124783554844,0.970749855640492,0.495166496514985,0.996,0.987,0.711,FALSE,FALSE,FALSE,FALSE,-0.494,0.0415,-0.7,0.303,-0.191,0.344,-0.356
"A0A9D4YLV3_PEA","A0A9D5BAR4",0.44447514549298,0.67376372250712,0.436937076381434,0.935,0.826,0.662,FALSE,FALSE,FALSE,FALSE,-1.24,-0.671,1.12,0.396,-0.839,-0.275,0.849
"A0A9D4YLY8_PEA","A0A9D4YLY8",0.70895703781746,0.0265746804119454,0.173002974840923,0.996,0.089,0.38,FALSE,FALSE,FALSE,FALSE,0.0889,-0.619,0.307,0.23,0.319,-0.389,-0.0826
"A0A9D4YLZ1_PEA","A0A9D4VUT7",0.0600548010265363,0.644673889530647,0.114345160112077,0.622,0.808,0.288,FALSE,FALSE,FALSE,FALSE,2.06,0.453,1.49,-1.22,0.844,-0.764,0.731
"A0A9D4YLZ1_PEA.1","A0A9D4VUT7",0.96842374434788,0.556674909290423,0.623761038076582,0.996,0.742,0.798,FALSE,FALSE,FALSE,FALSE,-0.0765,1.15,-0.854,-0.372,-0.449,0.775,-0.0784
"A0A9D4YLZ2_PEA","A0A9D4YIE2",0.0540761526272404,0.202884956218517,0.269400374582378,0.604,0.391,0.505,FALSE,FALSE,FALSE,FALSE,-1.61,-0.995,0.762,0.775,-0.839,-0.22,0.542
"A0A9D4YLZ4_PEA","A0A9D4XC70",0.21289169677586,0.637147594501086,0.294659295133282,0.834,0.803,0.533,FALSE,FALSE,FALSE,FALSE,-2.12,0.77,-1.57,0.588,-1.53,1.36,-0.216
"A0A9D4YLZ7_PEA","A0A9D4YLZ7",0.545538597827598,0.732426566545015,0.706137679780071,0.974,0.862,0.85,FALSE,FALSE,FALSE,FALSE,-0.366,-0.205,-0.203,0.267,-0.0988,0.0617,-0.141
"A0A9D4YLZ7_PEA.1","A0A9D4YLZ7",0.0788953436067016,0.196878707335276,0.441881003307606,0.673,0.383,0.667,FALSE,FALSE,FALSE,FALSE,3.58,2.51,-1.29,-1.99,1.59,0.515,-0.775
"A0A9D4YM16_PEA","A0A9D4YM16",0.114570980270639,0.494456206891094,0.444666915816074,0.733,0.692,0.669,FALSE,FALSE,FALSE,FALSE,-2.66,-1.08,1.08,1.02,-1.64,-0.0599,1.02
"A0A9D4YM20_PEA","A0A9D4YG39",0.00209511209594696,0.216742485576589,0.0428034308383735,0.209,0.408,0.146,FALSE,FALSE,FALSE,FALSE,-1.75,-0.532,-0.851,1,-0.752,0.468,-0.383
"A0A9D4YM20_PEA.1","A0A9D4YM20",0.373779203957121,0.776025883458532,0.370271791353781,0.91,0.887,0.608,FALSE,FALSE,FALSE,FALSE,-1.2,-0.377,1.09,0.238,-0.967,-0.139,0.947
"A0A9D4YM29_PEA.1","A0A9D4XIY2",0.0378864104095702,0.077011882083903,0.0276202629232875,0.565,0.199,0.106,FALSE,FALSE,FALSE,FALSE,2.46,-2.01,2.38,-0.222,2.24,-2.23,0.144
"A0A9D4YM33_PEA","A0A9D4VI36",0.761121625177139,0.235331331119956,0.453864973060248,0.996,0.431,0.677,FALSE,FALSE,FALSE,FALSE,-0.0879,0.358,-0.197,-0.118,-0.206,0.24,0.0437
"A0A9D4YM37_PEA","A0A9D4YM37",0.584800815812434,0.20119623911738,0.443304641519173,0.989,0.389,0.668,FALSE,FALSE,FALSE,FALSE,0.176,0.43,0.223,-0.343,-0.167,0.0866,0.31
"A0A9D4YM37_PEA.1","A0A9D4YM37",0.483138287974918,0.270016242560174,0.846196538344815,0.957,0.472,0.928,FALSE,FALSE,FALSE,FALSE,-1.09,-1.76,-0.267,1.33,0.238,-0.43,-0.697
"A0A9D4YM57_PEA","A0A9D4YM57",0.811871503449538,0.663088494162377,0.312058142671303,0.996,0.819,0.549,FALSE,FALSE,FALSE,FALSE,0.293,0.539,1.15,-0.687,-0.394,-0.148,1
"A0A9D4YM58_PEA","A0A9D4YM58",0.66911213102444,0.459134372808881,0.27243871293959,0.996,0.661,0.508,FALSE,FALSE,FALSE,FALSE,-0.482,-0.845,1.14,0.28,-0.202,-0.565,0.58
"A0A9D4YM61_PEA","A0A9D4YM61",0.183364659310004,0.897572716558558,0.223852490400618,0.801,0.948,0.451,FALSE,FALSE,FALSE,FALSE,0.262,0.024,0.212,-0.143,0.12,-0.119,0.0938
"A0A9D4YM69_PEA.1","A0A9D4YM69",0.093505370058129,0.361857394613952,0.182374960970633,0.698,0.568,0.394,FALSE,FALSE,FALSE,FALSE,-2.34,-1.19,-1.61,1.73,-0.613,0.534,-1.07
"A0A9D4YM77_PEA","A0A9D4YM77",0.745740410597342,0.747154339904345,0.66310736943226,0.996,0.87,0.821,FALSE,FALSE,FALSE,FALSE,0.448,0.446,0.54,-0.513,-0.0644,-0.067,0.473
"A0A9D4YM79_PEA","A0A9D4YM79",0.85524654634046,0.697829353000838,0.230543940075917,0.996,0.839,0.459,FALSE,FALSE,FALSE,FALSE,-0.338,-0.721,-2.08,1.05,0.714,0.331,-1.75
"A0A9D4YM86_PEA","A0A9D4YM86",0.712097632081794,0.852779052982985,0.73673613862489,0.996,0.927,0.868,FALSE,FALSE,FALSE,FALSE,0.473,0.237,0.385,-0.364,0.11,-0.126,0.259
"A0A9D4YMC6_PEA","A0A9D4YMC6",0.713637969242128,0.266471860168516,0.266230470126643,0.996,0.467,0.502,FALSE,FALSE,FALSE,FALSE,0.591,1.85,-1.66,-0.72,-0.129,1.13,-0.525
"A0A9D4YMD7_PEA.1","A0A9D4YMD7",0.422145096549254,0.270040607801383,0.384743649615769,0.929,0.472,0.617,FALSE,FALSE,FALSE,FALSE,-0.824,-1.15,0.801,0.636,-0.189,-0.518,0.283
"A0A9D4YMF5_PEA","A0A9D4YMF5",0.644964213895033,0.490906897935922,0.0404946394954749,0.996,0.689,0.14,FALSE,FALSE,FALSE,FALSE,-0.585,0.882,-2.65,0.402,-0.182,1.28,-1.37
"A0A9D4YMG7_PEA","A0A9D4YMG7",0.0842895541812277,0.0919784808697091,0.36838413313887,0.678,0.226,0.606,FALSE,FALSE,FALSE,FALSE,2.33,2.27,1.01,-2.15,0.184,0.118,1.13
"A0A9D4YML7_PEA","A0A9D4X491",0.747717954799179,0.234859855098357,0.475428724307073,0.996,0.431,0.692,FALSE,FALSE,FALSE,FALSE,-0.395,-1.52,-0.794,1.15,0.759,-0.367,-1.16
"A0A9D4YML7_PEA.1","A0A9D4VVR8",0.932205558901682,0.976753999603249,0.192541480940176,0.996,0.99,0.407,FALSE,FALSE,FALSE,FALSE,0.077,-0.0264,1.11,-0.31,-0.233,-0.337,0.777
"A0A9D4YMN8_PEA","A0A9D4YMN8",0.185468187908881,0.734198235836693,0.0746283457087866,0.804,0.862,0.216,FALSE,FALSE,FALSE,FALSE,-0.339,-0.0824,-0.428,0.254,-0.0848,0.172,-0.256
"A0A9D4YMP2_PEA","A0A9D4YMP2",0.162265324145147,0.847283057086606,0.117633264002671,0.783,0.925,0.294,FALSE,FALSE,FALSE,FALSE,-2.08,-0.27,-2.12,1.29,-0.789,1.02,-1.1
"A0A9D4YMQ1_PEA.1","A0A9D4YMQ1",0.617851115690479,0.464765380700546,0.30127019728285,0.993,0.666,0.538,FALSE,FALSE,FALSE,FALSE,-1.26,-1.87,2.41,0.708,-0.556,-1.16,1.24
"A0A9D4YMW1_PEA","A0A9D4YMW1",0.0277715386632875,0.092663501475448,0.914055307940145,0.521,0.227,0.959,FALSE,FALSE,FALSE,FALSE,-1.8,-1.29,-0.0673,1.21,-0.591,-0.0745,-0.142
"A0A9D4YN06_PEA","A0A9D4YN06",0.489080220192172,0.302588152614517,0.418208181525278,0.959,0.507,0.646,FALSE,FALSE,FALSE,FALSE,1.39,2.11,-1.47,-1.13,0.259,0.981,-0.485
"A0A9D4YN06_PEA.1","A0A9D4YN06",0.869440652103796,0.92576035461092,0.739029537759179,0.996,0.963,0.868,FALSE,FALSE,FALSE,FALSE,-0.396,-0.224,0.719,0.0341,-0.362,-0.19,0.529
"A0A9D4YN08_PEA","A0A9D4YLX5",0.966562992478604,0.049391117740459,0.389293827435362,0.996,0.143,0.622,FALSE,FALSE,FALSE,FALSE,-0.0578,-3.08,1.09,1.4,1.34,-1.68,-0.592
"A0A9D4YN18_PEA","A0A9D4YN18",0.3339333597915,0.0307842812755309,0.697074656299085,0.901,0.0999,0.843,FALSE,FALSE,FALSE,FALSE,0.231,0.585,-0.0812,-0.36,-0.129,0.225,0.144
"A0A9D4YN42_PEA","A0A9D4YN42",0.171703349615956,0.313060516526633,0.700418860288602,0.79,0.518,0.846,FALSE,FALSE,FALSE,FALSE,2.31,1.66,-0.549,-1.38,0.924,0.273,-0.276
"A0A9D4YN60_PEA","A0A9D4YN60",0.808758297699066,0.0550787222782152,0.0136480401024375,0.996,0.155,0.0627,FALSE,FALSE,FALSE,FALSE,-0.109,-0.975,1.22,0.229,0.12,-0.746,0.473
"A0A9D4YN60_PEA.1","A0A9D4YN60",0.518653417439606,0.94760819538522,0.605496504329541,0.965,0.975,0.786,FALSE,FALSE,FALSE,FALSE,-1.13,-0.114,0.805,0.151,-0.979,0.037,0.842
"A0A9D4YND4_PEA","A0A9D4YND4",0.495680595971965,0.160316282739045,0.832616132732111,0.96,0.334,0.922,FALSE,FALSE,FALSE,FALSE,-0.792,-1.71,0.217,1.09,0.3,-0.622,-0.405
"A0A9D4YND9_PEA","A0A9D4YND9",0.263927182616712,0.811452934896307,0.358849253307667,0.857,0.908,0.597,FALSE,FALSE,FALSE,FALSE,-1.75,-0.36,-1.27,1.02,-0.732,0.661,-0.61
"A0A9D4YNH1_PEA","A0A9D4YNH1",0.0278825165838593,0.715298046360051,0.326961344183888,0.522,0.849,0.564,FALSE,FALSE,FALSE,FALSE,1.96,0.278,0.687,-0.874,1.09,-0.596,0.091
"A0A9D4YNH9_PEA","A0A9D4YNH9",0.796979475615773,0.275653833022725,0.423774021803597,0.996,0.477,0.651,FALSE,FALSE,FALSE,FALSE,-0.0507,0.223,-0.144,-0.0686,-0.119,0.154,0.0106
"A0A9D4YNJ5_PEA","A0A9D4YNJ5",0.154462271132557,0.185341487170808,0.939754642977445,0.782,0.368,0.973,FALSE,FALSE,FALSE,FALSE,-0.414,0.382,0.0184,-0.1,-0.514,0.281,0.3
"A0A9D4YNM6_PEA","A0A9D4YNM6",0.256584407697116,0.169225563018929,0.656165237879829,0.854,0.346,0.817,FALSE,FALSE,FALSE,FALSE,1.55,1.92,0.526,-1.61,-0.0609,0.305,0.831
"A0A9D4YNM6_PEA.1","A0A9D4YNM6",0.916447761286832,0.655113827674959,0.461621436380997,0.996,0.814,0.682,FALSE,FALSE,FALSE,FALSE,-0.0462,-0.198,-0.295,0.201,0.155,0.00308,-0.292
"A0A9D4YNM7_PEA","A0A9D4YNM7",0.571579930466704,0.747693020240374,0.256058870080465,0.986,0.87,0.49,FALSE,FALSE,FALSE,FALSE,0.617,-0.349,1.14,-0.29,0.327,-0.639,0.505
"A0A9D4YNQ3_PEA","A0A9D4YNQ3",0.0215343443509169,0.275745795839777,0.604699800884893,0.487,0.477,0.785,FALSE,FALSE,FALSE,FALSE,-0.837,-0.346,-0.143,0.456,-0.381,0.11,-0.0325
"A0A9D4YNW2_PEA","A0A9D4YNW2",0.0168083051250282,0.677926077940924,0.344791692578696,0.451,0.828,0.582,FALSE,FALSE,FALSE,FALSE,3.6,0.519,1.08,-1.56,2.04,-1.04,0.0402
"A0A9D4YP00_PEA","A0A9D4WES8",0.780733785179734,0.529712372166784,0.688190636846814,0.996,0.72,0.837,FALSE,FALSE,FALSE,FALSE,-0.452,-1.03,0.584,0.526,0.0741,-0.504,0.0797
"A0A9D4YP00_PEA.1","A0A9D4YP00",0.162409212729764,0.743499862787667,0.497005147296771,0.783,0.867,0.712,FALSE,FALSE,FALSE,FALSE,2.71,0.599,-1.12,-0.76,1.95,-0.161,-1.29
"A0A9D4YP01_PEA","A0A9D4YP01",0.487052554016553,0.761565866939763,0.587479765126639,0.959,0.879,0.775,FALSE,FALSE,FALSE,FALSE,1.49,0.641,1.03,-1.04,0.45,-0.396,0.637
"A0A9D4YP14_PEA","A0A9D4YP14",0.272980210040541,0.400406719700523,0.790242326257771,0.865,0.603,0.897,FALSE,FALSE,FALSE,FALSE,-1.81,-1.37,0.379,1.14,-0.675,-0.231,0.148
"A0A9D4YP19_PEA","A0A9D4YP19",0.716515028942965,0.569662255607551,0.539733581928138,0.996,0.753,0.744,FALSE,FALSE,FALSE,FALSE,-0.727,-1.15,1.11,0.521,-0.206,-0.625,0.483
"A0A9D4YP20_PEA","A0A9D4YP20",0.103728894084897,0.261223176649805,0.298767389058925,0.717,0.462,0.536,FALSE,FALSE,FALSE,FALSE,-2.56,-1.69,-1.39,2,-0.562,0.31,-1.08
