"Var1","Apical_Buds_0h_R2","Apical_Buds_0h_R3","Axillary_Buds_2h_R2","Apical_Buds_2h_R4","Axillary_Buds_2h_R1","Axillary_Buds_2h_R3","Apical_Buds_2h_R1","Apical_Buds_2h_R2","Axillary_Buds_0h_R1","Axillary_Buds_0h_R2","Axillary_Buds_0h_R3"
"A0A9D5BPF8_PEA",19.9397349963052,19.6141099029975,19.9188719989092,20.1845467933448,19.9188719989092,19.871905731195,19.8619117811559,20.5214180610455,17.8295020704364,17.7733032251651,17.7895844478234
"A0A9D5BPH4_PEA",20.3502870029336,20.7065205344213,20.2634998750886,20.0191850751738,20.2634998750886,20.3603117944297,20.4181701225121,20.3776416856655,18.0486070560235,18.2404050556873,18.2660341016017
"A0A9D5BPI7_PEA",19.7610101145989,19.1555020377099,20.8011905200455,20.2127271456639,20.8011905200455,22.3869468392283,20.7698785495593,19.8908319491256,22.5042748652611,22.7058351544288,23.1205657975783
"A0A9D5BPP2_PEA",18.083806863499,17.9172801527889,17.5112739475096,17.8592666995788,17.5112739475096,19.2066020895776,17.7160956646791,18.0515978768991,16.7864694567969,16.4824401487555,16.3619352231196
"A0A9D5BPV9_PEA",20.8513582232062,20.2815856781768,19.0518975156838,20.2828448033042,19.0518975156838,18.7122580931486,20.2108448698128,19.8201413386564,19.1440818962203,19.0253328531577,18.0152817005378
"A0A9D5BPY5_PEA",19.0066192461396,19.6115297558416,18.9963458878357,18.7379193758498,18.9963458878357,18.4789768877672,19.3983842120161,18.9075349458748,18.2379817239918,17.803633341098,18.0350660929146
"A0A9D5BPZ4_PEA",22.371584932241,21.9034281517108,21.1683489382067,22.1852983546709,21.1683489382067,21.1421348190124,21.808543292996,22.1529010978691,21.4674627877428,21.4450328649401,21.4563877856445
"A0A9D5BPZ8_PEA",18.8130165791855,17.9995496579847,18.0132290102313,18.5739955234732,18.0132290102313,18.4114831478679,18.3080579205484,18.6053595895229,19.5665255550012,19.2355243577802,19.3316007843371
"A0A9D5BQ33_PEA",18.6187763225105,18.6116918318013,18.1219763556018,16.1327405222351,18.1219763556018,15.8979005687706,17.1798247376988,16.3990437123531,22.6109347020673,19.4519715312365,20.0842716311399
"A0A9D5BQ34_PEA",20.0630396409136,20.7085462370039,19.6896170001571,20.1319536959405,19.6896423113801,20.2455885301678,20.6841763830179,20.5848857184074,18.2505625980712,18.7597301749179,18.915866526346
"A0A9D5BQ94_PEA",16.2673138418244,16.6853568329771,21.2560969580449,19.9134247495718,21.2560969580449,21.1865189369722,17.519175111158,18.1854653847406,17.3667241211314,17.9563828301084,17.9878516752758
"A0A9D5BQB0_PEA",18.3407215923785,18.0901813909595,19.3502615684327,18.3093602564336,19.3502615684327,19.2114132723074,18.8407080408047,18.6846165031325,18.7074285840917,18.6515486610765,18.4612436797126
"A0A9D5BQC6_PEA",18.6209714862704,19.1189082511924,17.9641363322552,18.5571583168181,17.9641317701616,18.3794249942268,18.553453092413,18.9095549705875,17.0163463265073,17.0061841615949,17.1100509999054
"A0A9D5BQH9_PEA",12.7214684670543,14.0721620433086,13.7434663165494,16.4587144484497,15.7299874862957,15.7923581103014,17.5364737757309,15.547261464226,20.4074101006223,20.6316713436074,20.9032463801558
"A0A9D5BQL1_PEA",20.2707500341434,20.2438665971814,20.8122242487594,20.3887291113028,20.8122242487594,20.8043287220057,20.6157022075927,20.0707385328476,18.0183114924275,17.5528818213974,17.5218926322714
"A0A9D5BQU6_PEA",24.0315082301988,24.2384731261752,24.4748986366462,24.3757737686786,24.4748986366462,24.5648021805104,24.6326311701524,24.139220730635,24.7393323161251,24.6670052487065,25.0829082817546
"A0A9D5BQV6_PEA.1",18.9971549660386,19.4013013355429,18.8643879955436,18.5044788067739,18.8643879955436,18.0462990088167,19.0462165340609,18.9524374235454,16.7645151065643,16.5566772902451,17.2608787901653
"A0A9D5BQX5_PEA",19.3046201259885,19.2603260253784,19.6837977647894,19.0383329167698,19.6837977647894,19.6111879441774,19.0478889906006,19.1766361474338,20.1570990708765,20.5457186483235,20.4640025093512
"A0A9D5BQY6_PEA",19.3525587267322,19.4205368545202,20.0512014689561,19.7537243030582,20.0512014689561,19.9169152787364,19.6389039903404,19.7102115492758,20.7462100888386,20.2973572276649,20.0926414508795
"A0A9D5BR15_PEA",21.4190176368947,21.2375912223508,22.3149259580077,21.671399540853,22.3149259580077,22.2133205874045,21.5314829049376,21.3723673668911,22.1651161097086,22.7734964079679,22.8754375064244
"A0A9D5BR69_PEA",19.7456161990444,20.110238446503,18.5072193507229,19.8395416196811,18.5072193507229,19.334294990726,19.9520087742807,19.8247078593354,20.2228065091502,20.3350197018587,20.6204589140037
"A0A9D5BR80_PEA",20.1863611102954,20.0742206556357,18.7725159156505,20.2050171581303,18.7725163605026,18.496235741309,20.5855266451119,20.7013762591637,19.4087316906037,17.5817725158141,17.5178168023131
"A0A9D5BR95_PEA",20.1381232236368,20.3924906268599,20.4815964846212,20.4021038285376,20.4815964846212,20.4160348646554,21.0666887420774,20.5686869527194,21.855526871638,22.166645478747,21.4820523006207
"A0A9D5BRB5_PEA",22.2040001715954,21.6047696926484,23.5157278597723,22.8808548245503,23.5157278597723,23.4366957627697,22.269763638505,22.7858563892899,22.2562694221246,21.7969584353418,21.8413945318689
"A0A9D5BRF1_PEA",20.4689073703291,20.9243519299344,19.9030090774857,20.8527625378041,19.9030090774857,20.1112605673195,21.333744108835,20.7174564715672,18.6600312898981,17.9205321749406,17.6833795228354
"A0A9D5BRH1_PEA",19.6439145777164,19.8299642656514,19.2086892816576,19.7312481007138,19.2086892816576,19.5101458059551,19.5044706564164,19.7671602857405,20.3616693567927,20.2779838929652,20.2299685311489
"A0A9D5BRJ8_PEA",24.0817555368846,24.1090303485997,23.6167731220532,24.2081399382438,23.6167731220532,23.560252530209,24.3945138899396,24.1732066767667,23.5416264337211,23.3247801814623,23.2140978653639
"A0A9D5BRL5_PEA",18.2592907659003,18.4385412683744,18.9273412525722,18.5074602017987,18.9273412525722,18.7409494006869,18.4153680431253,18.5005211065262,17.5225777961368,17.6117871649692,18.0033369748705
"A0A9D5BRN9_PEA",23.6403964690385,23.2293578690927,20.8620438266103,23.2681957409948,20.8620438266103,20.9499985384798,23.3706141992186,23.1723631071659,19.8166765179522,21.4297899441524,20.3529869925121
"A0A9D5BRU4_PEA.1",20.9250222942346,20.8215991423153,19.7011288935125,20.8287221374531,19.7011288935125,20.0832482429794,20.9223198186409,21.0168121072073,22.8212573931452,21.0117422829122,22.5136281238108
"A0A9D5BRX0_PEA",22.3057914388974,22.5314754122293,20.9091790587752,22.5482549473699,20.9091790587752,21.0532415480044,22.3702964658039,22.4456072979314,21.2003272801956,21.4858860489511,20.889055723726
"A0A9D5BRY6_PEA",18.682932282086,18.8486267125385,18.6788846874911,18.7378651583177,18.6788846874911,18.7295481504207,18.6120662750478,18.9864048209601,19.981060932268,20.2334082889141,19.9373421121813
"A0A9D5BRZ7_PEA.1",20.1808233474812,21.8832378148761,22.8743732526934,24.8319739209688,23.3801989846419,23.3003556077621,23.5993275166996,25.7586964696635,23.2736244484516,23.2624920546059,23.3373597105045
"A0A9D5BS47_PEA",18.5475600837273,19.198333259449,18.9200918929625,17.9711543469725,18.9200918929625,18.7573432445512,15.684950824536,17.3149545925125,17.485728903993,17.0387448863549,16.8374717682615
"A0A9D5BS48_PEA",19.2225781214847,19.7389398921106,18.2264427875434,19.267898697144,18.2264427875434,18.7375848882864,18.7896037439627,18.8236619980711,20.4201147204364,19.5132613842139,20.2897265734577
"A0A9D5GUM0_PEA",21.590634769429,21.2259853474631,21.7988508403402,21.3468202138171,21.7988508403402,21.6286099304329,20.9617216491299,21.4776136819318,22.4577306930686,22.3782113630993,22.5638062505766
"A0A9D5GUQ9_PEA",13.9860631807962,14.452407923633,16.0648909731974,15.9232705093822,16.1374457964574,16.4436702751186,16.2687363936281,15.428729102841,17.22857718435,17.6275010396691,18.0737353520667
"A0A9D5GUS8_PEA",23.7877992448233,24.089186635945,22.0366734698427,24.3502104256539,22.0366734698427,22.0252409372869,24.3122987047085,24.0134100635908,21.3417627631266,21.3958712946722,20.7632994273151
"A0A9D5GUY7_PEA",20.4960565293557,20.1919896565469,19.9842859427651,20.4683322375759,19.9842859427651,20.1853762518908,20.2938478280367,20.5133415678075,19.045148151453,19.1748077280226,19.2122919134372
"A0A9D5GUZ3_PEA",18.7720141567478,18.4007728251805,19.8555341813375,18.8224947859244,19.8555341813375,19.8768931143116,19.2836910795776,19.5408318958969,18.5781340186645,18.1092177695711,18.5082365564966
"A0A9D5GV04_PEA",19.3522279435615,19.6895839876477,19.3136144146306,19.4718226351508,19.3136144146306,19.5874730589983,19.6462029201582,19.1266100277446,20.9494052639781,20.0170465443056,20.1556734581939
"A0A9D5GV18_PEA.1",15.5452212317951,13.44257392454,19.6159019166764,17.3360222761127,22.1554746115424,20.2511067052412,19.9349526977677,17.9636374036187,18.8308070942304,19.3006358840953,19.5624887096098
"A0A9D5GV53_PEA",19.7495911186653,19.4568224084225,18.3732559632344,19.7387148635614,18.3732559632344,19.0874813768978,19.258999432188,19.8773291356401,17.9441214607017,17.3928454525177,17.457493099749
"A0A9D5GV83_PEA",19.358778274049,18.3264428432005,18.5944657788762,19.163235660286,18.5944657788762,19.0386551680699,19.4759697200668,19.1554240761207,16.573204712628,16.3290867038729,15.5464095240649
"A0A9D5GVJ3_PEA.1",21.5367031837108,19.52382610685,18.1598744782256,18.0144493382713,18.1598744782256,18.2151918460773,18.7672430778025,17.3872254357992,17.9511854554411,16.4191601086863,18.4487368834318
"A0A9D5GVS8_PEA",20.6629593048892,20.2186874336062,21.5381370301386,20.6265805911773,21.5381370301386,21.5796709177658,20.7820784647442,20.7176462624036,21.9635212427946,21.987398508729,22.0760880306394
"A0A9D5GVW0_PEA",21.3826293863989,20.872105807451,21.7309450485854,21.358473012295,21.7309450485854,21.5775053746865,21.3150348837033,21.1077448867101,20.4042252767249,20.373574218047,20.5971718142936
"A0A9D5GW15_PEA",20.1966518498934,20.5720304757093,21.2198420987664,20.4822015609927,21.2198420987664,21.0433244930758,20.3297950491473,20.7227218021851,19.199591256919,18.9763508564761,19.7527504659942
"A0A9D5GW39_PEA",21.1861733248224,20.7087721906818,20.4559038621692,20.9700578224773,20.4559038621692,20.35194217831,20.6686268570551,20.9942529913735,19.6194450075995,19.7177233594433,19.3814283333738
"A0A9D5GW58_PEA",20.0107918847538,20.1312096018364,20.6743411756798,19.3935332018417,20.6743411756798,20.2144386545599,20.3684363219557,20.5938826865995,16.4086882085525,18.0424274730141,18.1596126046255
"A0A9D5GW63_PEA",20.0499263935345,23.9297553700495,20.6656674309036,19.8870892682443,20.6656674309036,20.3537418656076,19.5061047105387,19.727843933973,19.4004493298933,16.3620066874872,16.6751365146499
"A0A9D5GWC2_PEA",25.232711296909,25.1519882386596,22.1954035574001,24.4021629455125,22.1954035574001,22.4069653342105,24.9397215850963,24.4360728887178,22.624969249163,23.2371536645899,23.3870093561119
"A0A9D5GWG0_PEA",20.1043004301193,19.6647753415804,20.8023864409298,20.1942140460072,20.8023864409298,20.6938297889979,19.9583221773423,20.3103897414937,18.1957671837529,18.1157259409184,18.0641663072958
"A0A9D5GWM5_PEA",21.4189706339254,21.0995748085668,19.5490528961394,21.3451881938438,19.5490528961394,19.7898904625435,20.8441503284183,21.3742847966779,18.2848373032608,18.9405625637883,19.3558003169236
"A0A9D5GWX8_PEA",23.7016189407428,23.814277439063,23.8933687080966,23.9040435102366,23.8933687080966,23.7870535899449,23.9298085156026,23.7346123237239,24.6043136110393,25.1287837491115,24.8313126702358
"A0A9D5GWX9_PEA",21.365146779941,21.6659955629387,20.6025446043429,21.6099051548979,20.6025446043429,20.3262976065611,21.3917758018736,20.9998560265243,18.7408850813294,17.9601417076537,17.8896693658264
"A0A9D5GX98_PEA",16.323833567241,15.5883610491795,19.0753086049213,16.8055661521449,18.3524671387642,20.318801074768,16.4801675720282,17.1315537935456,17.9916510083581,18.0167569796784,17.888337743263
"A0A9D5GXB0_PEA",22.1401861020686,22.1953399392573,19.7530853089168,22.1930368019755,19.7530853089168,20.218956232936,22.1786414262772,21.8606221197533,20.8643980294546,21.3201347233496,21.6131406485928
"A0A9D5GXI1_PEA",17.8807757823196,17.1163080711283,15.3117603157977,16.4976382045398,12.595034999381,14.6886437858057,18.0460043566416,17.9872499435217,17.0622302938141,20.2385796504361,20.1171106212926
"A0A9D5GXK7_PEA",15.3499591339007,17.6575268309427,18.512336034969,18.4138433467099,18.512336034969,18.9078777531886,18.5180787226115,18.647911047073,18.8591795959764,18.4708692465607,18.2781858377243
"A0A9D5GXL9_PEA",18.12947446196,18.3941092106545,19.3867484149138,18.7958156466245,19.3867484149138,19.3644813910005,18.8580252763953,18.8825865114535,18.953333593381,18.9934697437078,19.0817068700363
"A0A9D5GXR9_PEA",26.4563318329119,26.2981299380543,23.7961869972918,25.9212520278967,23.7961869972918,24.1516278771689,25.9584837983614,25.9013502866363,23.0209056554045,23.4814176873845,23.6141479340562
"A0A9D5GY04_PEA",18.0189274748066,17.037050386748,18.3503919936937,17.7236442572991,18.3503919936937,17.7844874965143,17.2897206784545,18.1167176758782,14.8188571661544,14.1497943820249,16.6990521905882
"A0A9D5GY20_PEA",19.2210067588617,19.1339983559951,18.3066117179839,18.8567741768065,18.3066117179839,18.8029616408326,18.6827031628642,19.2038455517447,18.2594997134263,18.146971881041,18.0829018395088
"A0A9D5GY75_PEA",19.4249071956495,18.9552953182622,18.7115247378149,19.4410982284908,18.7115247378149,19.1873783903379,18.472301063312,18.6364126728692,16.8560079079724,17.4838816284429,17.5192872202363
"A0A9D5GY82_PEA",23.0466537104037,22.1785961509343,22.0830895772606,22.7744423616552,22.0830895772606,22.2155828960588,22.5406774516861,22.7292942053928,23.4383263393375,23.562409880034,23.4650278609111
"A0A9D5GYF6_PEA",18.3933933049808,18.260016736681,19.7069569592721,18.1441196808819,19.7069666138102,19.263069243516,18.0076817468291,18.2578117038682,18.7769741733865,18.6137182501791,18.7147948625321
"A0A9D5GYH7_PEA",20.0155370023624,20.2824355851919,20.4714941999175,19.7261833273415,20.4714941999175,20.4256135576965,19.996113761695,19.7020270772801,19.8572649140297,19.1720720365263,19.0335524868254
"A0A9D5GYH9_PEA",17.9464864347341,18.0073618021363,18.0900151887434,18.230437941542,18.0899930540549,18.3600671844354,18.1322212742513,18.1796910038183,17.5121280378928,17.5941731926042,17.3648724926084
"A0A9D5GYM0_PEA",20.3508784289533,20.2183458742333,20.060331935537,20.289268157837,20.060331935537,20.0277687045281,20.1726530186076,20.2246718520252,19.2342875337144,19.4297338527886,19.3913673714107
"A0A9D5GZ82_PEA",18.6498209113989,18.491579624618,19.6913912108658,18.6422895334484,19.6913912108658,19.1395878111574,18.6083816406271,19.0063840724549,20.2125010190093,20.5999947539796,20.7763312089143
"A0A9D5GZC0_PEA",19.7346030569755,20.3413222121464,19.3389844755314,19.3697113950766,19.3389844755314,19.2559454411722,20.234278274085,19.8575143259395,18.4486038799125,18.3669372105846,18.1429412841283
"A0A9D5GZE2_PEA",19.9729244954321,19.9920876484045,20.1102531555229,20.1040915929434,20.1102531555229,20.276100768624,20.0486066775365,19.9171524878245,20.400320501061,20.7916570113771,20.8019547721983
"A0A9D5GZR1_PEA",19.6409902003158,19.5791932794831,18.3121605519045,19.4747497413165,18.3121605519045,18.7130848989817,19.9480399500661,19.7945516382216,18.6731856337713,18.0603406102417,18.1189134540642
"A0A9D5GZT4_PEA",18.8451182899155,19.8462801933225,19.8581754330006,18.9338201467203,19.8581754330006,19.9926649035721,19.2379888325905,19.2345710854248,19.1707859515025,19.0184615352246,18.9468930598605
"A0A9D5GZT5_PEA",17.7220795601689,18.1084270093493,17.8245340848231,18.1996315033648,17.8245340848231,17.6421756455017,18.0333982239531,18.4281818175557,20.0618059239342,19.7078373765885,20.1068234683279
"A0A9D5GZU7_PEA",20.318911781099,20.2966331089276,22.7364233822717,21.2492910220228,22.7364233822717,22.4923318925161,20.3866689114401,20.7569822708418,21.8103831156472,22.4801533862954,22.4782512005563
"A0A9D5GZX3_PEA",18.7247894992927,19.0858404274128,18.6060378143774,18.5178133975132,18.6060378143774,18.8735792483003,19.1121868931753,17.8630470649952,18.0907680114451,17.6011929641325,17.2769514087921
"A0A9D5GZZ9_PEA",18.635801611394,18.5485877515216,18.5668975297622,18.5473321458647,18.5668975297622,19.2422845841728,18.7924934997115,18.0570775059619,21.4969936863224,21.164724377713,19.443515935819
"A0A9D5GZZ9_PEA.1",18.4176320028743,19.2838429011289,18.833199841385,18.8523199422543,18.8332199325636,18.268034014657,19.320847353411,18.5421309604195,19.558879486592,20.1071885585499,19.9008253077809
"A0A9D5H002_PEA",18.0726684754888,18.0791786077623,18.7339596487399,18.4429872968987,18.7339596487399,17.8941711708708,18.2537420507118,18.7905848012907,19.382784259297,18.9959553821129,19.3673836943918
"A0A9D5H027_PEA",21.7381925374367,21.9919425754335,19.3541845548844,21.5801955665675,19.3541988801122,19.4517221378233,21.6737085152981,21.7922549948096,18.6064567959713,18.2995454674046,17.8747713769777
"A0A9D5H057_PEA",20.2314439018987,20.0130667301037,22.1557775295869,20.7337098661603,22.1557775295869,22.0803052015136,20.1713648111433,20.8324152867917,22.2494209415903,22.862323270408,22.8777197956277
"A0A9D5H060_PEA",19.3912521113198,19.7482107158556,19.5272284685853,19.0139743164733,19.5272284685853,19.0715402795724,19.4919095980002,19.2138209506658,18.7125911674634,18.119724014675,17.9120594688036
"A0A9D5H072_PEA",18.7928917358738,17.7357729346821,19.641601630149,18.5953812066979,19.641601630149,19.3869861024051,18.3831226714809,18.8655300346937,20.0846820212769,20.9702830069925,20.66863417685
"A0A9D5H082_PEA",19.6247878872636,19.5641713080822,19.9226318961884,19.5420409796468,19.9226101157383,19.236432322883,19.6254126368395,19.6339829751756,18.921469914831,18.6743543252696,18.8182937496078
"A0A9D5H090_PEA",19.3225445968764,19.4471881589817,20.3808315197389,19.6958785652246,20.3808315197389,20.4315669413651,19.539392559778,19.5692760096358,20.2480149764513,20.8937948080912,20.7314047450539
"A0A9D5H091_PEA",17.9986905381514,18.4694376310263,17.5191875418006,17.4723441253799,17.5191722768448,17.1980572304334,17.7708207537451,17.7577838403259,17.5906283442074,16.4166672327664,16.6381803469236
"A0A9D5H0C7_PEA",20.8140635298167,20.8558614864196,22.7817077011246,21.3057781666789,22.7817077011246,22.5127083783195,21.0714330691192,21.1702989692325,22.2610647037541,22.7654417904759,23.1342549100012
"A0A9D5H0I7_PEA",18.4895094707071,18.6714342187686,18.1999192339924,18.4760925359805,18.1999192339924,17.4851380874258,18.4274481988297,18.210460020165,19.3623259655152,19.369911359719,19.2725853569195
"A0A9D5H0J0_PEA",21.9880337890694,21.8001171368201,22.661420098495,22.2936602246189,22.661420098495,22.5663911745242,22.1208859331788,22.2060116592864,23.7482658758874,23.9510166519318,23.8495922559571
"A0A9D5H0K5_PEA",18.3925395067196,18.1251643448399,19.3979858320735,17.8226992895709,19.3979858320735,18.862359832919,18.4312711379506,18.9183529372154,19.5598649350838,19.9800925152703,20.2599586970291
"A0A9D5H0P1_PEA",19.2454472430505,19.3288468720842,18.3405186458644,19.2110032621286,18.3405186458644,18.5172195620866,18.7633547040028,18.9362190870252,18.4921576822848,18.3185650606279,18.2071720101983
"A0A9D5H0P5_PEA",19.5958042841354,19.0029957292601,19.2837004284452,19.247624312174,19.2837004284452,18.9563749653392,18.7427361376241,19.2082409133868,20.1350714660432,20.1794576800378,20.064626927099
"A0A9D5H0W8_PEA",21.6406887298372,21.34270925104,22.1902281398883,22.0567921670193,22.1902281398883,22.4724964728259,21.7395365966551,22.0426139326379,22.9507317821029,23.0065729399081,22.8541600516735
"A0A9D5H0Y0_PEA",18.9771828200611,18.7106398763093,18.662483912514,19.1955685769857,18.662483912514,18.1095131277037,18.9312764722265,19.3486814121213,19.6308796433469,19.7757038307288,21.7540151784579
"A0A9D5H0Z9_PEA",18.4881265939327,18.5803731587417,22.1706726840291,17.8734361060663,18.4712971068516,20.3453661527286,18.12124096328,18.1315303972754,13.716052447969,17.5938380645031,16.2245185933926
"A0A9D5H100_PEA",19.5103351449729,19.3778080454146,19.8001302374454,19.5451941099121,19.8001302374454,19.7817900946569,19.1201579741865,19.5323512518502,15.3410066110254,15.4161156895827,15.6082684823349
"A0A9D5H116_PEA.1",18.1321559666813,18.4075515102944,19.0076317087045,17.4653882162081,19.0076317087045,19.3398905153171,17.8066244017636,16.9075876298864,16.4841591742571,13.2285621747918,15.1855315309001
"A0A9D5H124_PEA",17.566973244517,18.5267001081847,18.9236968535891,18.2081422403817,18.9236968535891,19.0347886537661,17.9570222093769,17.8045269992788,18.8920612430343,19.1902288292896,18.8955636574008
"A0A9D5H125_PEA",20.3088817205814,21.071330409231,19.6044756652345,20.119449245013,19.6044756652345,18.984367833109,20.7833200268181,20.5272135680274,16.6453903322428,16.196812478934,16.2410193099133
"A0A9D5H130_PEA",18.6946125971122,19.0531747669835,18.4832498586703,18.6790247566105,18.4832498586703,18.368808215994,19.0166397387951,18.811656832459,19.4695984649642,19.2625817861404,19.6034432095747
"A0A9D5H172_PEA",20.1740373141498,19.127804812805,17.6848915074373,18.1542447396244,16.6366346233697,17.4642500031394,18.3489236529043,17.577570848654,18.9974513838721,19.0792725357629,19.0525594097821
"A0A9D5H182_PEA",20.0619203069418,19.4890312280723,20.6951485094157,20.0135976347252,20.6951485094157,20.5251261662447,19.7085613985271,19.9619267574388,21.895932974179,21.7764194006422,21.7482289752829
"A0A9D5H1C9_PEA",19.9722455831203,19.4771365805978,19.2581753178654,20.6227773848321,19.2581753178654,19.2428995572678,20.1023462911913,20.140986350681,20.1455885770902,20.4195848229566,20.1270295154936
"A4UTS3_PEA",19.8391084132012,20.4661634903293,19.0939325729159,19.0923778025773,19.0939325729159,19.5268775582596,19.6564720125738,20.1168935054007,17.5134732117151,16.7829819929672,16.8021153615282
"AADH1_PEA",22.3565708117165,22.2683281886097,21.9908042150574,22.7713567896097,21.9908042150574,22.0850283590594,22.8002329276151,22.6823218155551,23.2611530521555,23.5380499320734,23.189363116004
"AADH2_PEA",22.2377411263731,22.3058528220759,21.7199294575981,22.6139900358847,21.7199294575981,21.7756708927315,22.5088564233465,22.201495259333,22.4118706339687,22.4426856280973,22.1917600040786
"ACT3_PEA",21.2363174429866,21.3394194831319,20.3551434644139,21.6587030817343,20.3551434644139,20.3921076402346,21.3860666024295,21.4793076845229,20.4407508564356,20.2105092085958,20.2953499983572
"ADH1_PEA",20.5358283772922,20.7260841022624,21.8202471412723,21.0908054235636,21.8202471412723,21.7247357557843,20.685479542177,20.6713731521149,20.9475267892757,21.1821851220938,21.3181293546338
"ALF1_PEA",21.3389340382413,21.2301904729679,20.2817810851035,20.8996525426902,20.9689355592073,19.736425957217,20.3962718136741,20.1917026990117,17.999661468241,17.6710547744435,18.1699969227747
"ALFC1_PEA",23.9120828807169,23.7734939784782,21.4452108224334,23.4404590068573,21.4452108224334,21.8833901667844,23.4062038849322,23.6148043209737,21.8396319941497,21.9664234433935,22.6587248028864
"ALFC2_PEA",26.0258154017611,25.8249894997871,23.6223714638806,25.5634765363712,23.6223714638806,23.9259021614333,25.455547252429,25.570901789806,23.1535638975996,23.3089999951198,23.3857995282792
"APX1_PEA",25.08127298921,24.4339806740775,25.6395838942424,25.2683268514906,25.6395838942424,25.3226932569249,24.8716576866208,24.9227383988967,23.2915983780449,23.8295237919422,24.1832199748064
"ATPA_PEA",26.2842046820734,26.114809014714,23.5467913953577,25.7658932117285,23.5467913953577,23.9384078510603,25.9171123310978,25.7352495926548,23.5478360924399,23.7808116580533,23.8618021583039
"ATPAM_PEA",25.7446494474575,25.5678049831096,26.0525321033617,25.9359593990664,26.0525321033617,26.0181298465281,26.022851240356,25.6947599947589,25.3012644331804,25.5279538781974,25.4169855665597
"ATPB_PEA",25.683525885861,25.1663206969724,23.0908926343649,25.0593036085038,23.0908926343649,23.8131100461238,25.022849134633,25.164734201345,22.0914463731264,22.4721209633845,22.8058355827211
"ATPD_PEA",23.8825275499261,23.5214756550475,21.4484387808006,23.2557064770214,21.4484387808006,21.9529632227035,23.2846546779496,23.469480023626,20.7533274292805,20.9572034207273,21.1323593087818
"ATPE_PEA",23.0438781204314,23.0001231213502,20.9093084548783,22.5624251005593,20.9093084548783,21.3701206452454,22.634991579391,22.7696993298789,20.852997710744,20.4605068037234,19.7926296403339
"ATPF_PEA",21.8805901122102,21.7934850034885,20.4843601989442,21.5046531407334,20.4843601989442,20.4309056310304,21.4275713821524,21.5712316710288,19.2175847286774,19.6302372654631,19.6926592333516
"C97B1_PEA",19.6555196556841,20.0243537812552,17.2095399901756,19.5316183833101,17.2095387922355,17.924650571796,19.6913962184694,19.3171189603668,18.7145462801641,18.498359855088,18.4534138572271
"CAHC_PEA",24.7879994320913,24.5393277276799,20.5071905539874,24.1002249483096,20.5071905539874,21.1020341368432,23.8583425032929,23.701440234644,18.9238794601089,19.3449509912637,19.2708086157351
"CATA_PEA",22.6798494840758,22.7338661093109,21.7893503895121,22.2240176025736,21.7893503895121,21.4281966852564,22.6529971624047,22.1812813802655,21.1773604738824,21.4471774389109,21.3831121715709
"CB215_PEA",24.5044180963348,24.3420794253807,21.9982475128669,23.9612080275263,21.9982475128669,22.6405261779589,23.9311465104084,23.6129880802577,21.3924432513279,22.1453102279202,21.925504442656
"CB22_PEA",26.0649779901939,25.9683283367988,22.47061991266,25.3941348665492,22.47061991266,23.1696681641236,25.7295183712159,25.6033188296654,22.6443037895894,23.7710631625361,23.1563130213096
"CB23_PEA",24.1382988115269,23.7565046982181,21.1138153527005,23.8949103272595,21.1138153527005,21.6493491686617,23.8905768423389,23.5224731112399,20.2797973396163,20.7632333481552,21.0408490095855
"CB24_PEA",22.9757551884958,22.7831790723149,19.9364348984866,22.6211811067394,19.9364348984866,20.7258866468415,22.0900372203867,22.4582391759572,20.9354883347998,21.4991285259914,21.7080421531669
"CCLOP_PEA",22.3379648541754,21.6246387849724,22.7857566910951,22.2036367292324,22.7857566910951,22.4690504813101,22.0994865358298,22.3110137571969,21.3586265073466,21.2243130096948,21.3818436245436
"CHIX_PEA",20.0412315451993,19.2253908291617,20.8007794226134,19.8978196159189,20.8007794226134,20.6029159903883,19.8120966260433,19.9051621715336,18.8546068222661,19.0870835266043,18.9278692955013
"CHLD_PEA",20.8904819217536,20.9526696723528,19.3093000352075,20.5463145153826,19.3093000352075,19.4743395630075,20.7610491658438,20.4337281472781,19.895328463513,19.663738545661,19.6566176157087
"CLPC_PEA",22.9453182421985,22.3486657468891,20.9962548442661,22.6575549850633,20.9962548442661,21.2068306249858,22.5853555546725,22.6293428882108,21.2069264929588,21.4880400366034,21.1649166760275
"CYB6_PEA",23.0679010616148,22.9554873778072,19.938878865991,22.6511637422245,19.938878865991,20.3168709524124,22.9080002689354,22.7089615372918,19.1212186948724,19.1297715961561,18.9857810277688
"CYF_PEA",24.1195419565226,23.9481849923674,21.3488853651822,23.539567558454,21.3488853651822,21.6847950504976,23.7892643006129,23.8553722553656,22.636664194754,23.4672383484972,22.867252419685
"CYSP_PEA",19.134385989592,19.4489156737684,19.3953412461774,19.243476613089,19.3953412461774,19.296857876759,19.0242209092671,19.2156317517198,19.9237405572139,20.2394949520993,20.3562418632863
"DRM1_PEA",17.6658287609709,16.1756777190476,19.8181950014011,17.4440198551631,19.8181950014011,19.8118889889596,19.4434851357194,17.9414886377657,18.8907116732752,20.3709856609141,20.0903103559653
"E3VST7_PEA",21.2143856822628,21.0636010783942,20.4758508089207,21.6276610794854,20.4758508089207,20.513392634649,21.6973284156655,21.2270069402739,20.6435584565079,19.9087876290077,19.7100721700453
